Race,Age,Sex,Workclass,Marital-status
White,39,Female,Private,Married-civ-spouse
White,25,Male,Private,Married-civ-spouse
White,41,Male,Private,Married-civ-spouse
White,39,Male,Private,Married-civ-spouse
White,42,Female,Self-emp-not-inc,Separated
White,33,Female,Private,Never-married
White,47,Female,Private,Divorced
White,27,Male,Local-gov,Married-civ-spouse
White,39,Male,Private,Married-civ-spouse
White,20,Male,Private,Never-married
White,49,Female,Private,Never-married
White,46,Male,Private,Married-civ-spouse
White,47,Male,Private,Married-civ-spouse
White,35,Male,Private,Never-married
White,24,Male,Private,Never-married
White,43,Female,Private,Divorced
White,60,Male,Local-gov,Married-civ-spouse
White,53,Male,Private,Married-civ-spouse
White,47,Female,Private,Divorced
White,34,Male,Private,Married-civ-spouse
White,37,Male,Private,Never-married
White,35,Male,Private,Never-married
White,23,Female,Private,Never-married
White,29,Male,Private,Never-married
White,23,Male,Private,Never-married
White,35,Female,Private,Divorced
White,27,Female,Local-gov,Never-married
White,40,Female,Private,Never-married
White,31,Male,Private,Married-civ-spouse
White,18,Male,Private,Never-married
White,25,Female,Private,Never-married
Black,36,Female,Private,Never-married
White,38,Male,Private,Divorced
White,23,Male,Private,Never-married
White,48,Male,Self-emp-not-inc,Married-civ-spouse
White,46,Male,Private,Married-civ-spouse
White,47,Male,Private,Married-civ-spouse
White,65,Male,Private,Divorced
Black,31,Male,Local-gov,Married-civ-spouse
White,38,Female,Private,Married-civ-spouse
White,68,Male,Private,Married-civ-spouse
Asian-Pac-Islander,26,Female,Private,Never-married
White,42,Male,Private,Divorced
White,49,Male,Private,Married-civ-spouse
White,39,Male,Private,Married-civ-spouse
White,31,Male,Self-emp-not-inc,Married-civ-spouse
White,28,Male,State-gov,Married-civ-spouse
White,36,Female,Private,Divorced
White,42,Female,State-gov,Married-civ-spouse
White,62,Male,Private,Married-civ-spouse
White,21,Male,Private,Never-married
White,22,Female,Private,Never-married
White,30,Male,Private,Married-civ-spouse
White,64,Female,Private,Widowed
White,28,Female,Private,Married-civ-spouse
White,41,Male,Self-emp-not-inc,Married-civ-spouse
White,25,Male,Private,Never-married
White,27,Male,Private,Married-civ-spouse
White,40,Male,Private,Married-civ-spouse
White,58,Male,Private,Married-civ-spouse
White,31,Female,Private,Never-married
White,50,Female,Local-gov,Widowed
White,27,Male,Private,Separated
White,50,Male,Private,Married-civ-spouse
Black,45,Male,Private,Married-civ-spouse
Black,33,Male,Private,Never-married
White,62,Male,Private,Divorced
White,38,Male,Private,Married-civ-spouse
White,19,Female,Private,Never-married
Black,30,Female,Private,Married-civ-spouse
White,38,Female,Private,Divorced
White,42,Male,Self-emp-not-inc,Married-civ-spouse
White,49,Male,Self-emp-inc,Divorced
White,53,Male,Private,Married-civ-spouse
White,45,Male,Local-gov,Married-civ-spouse
Black,24,Female,Private,Never-married
White,29,Female,Private,Never-married
White,24,Female,Private,Never-married
White,38,Male,Federal-gov,Married-civ-spouse
White,25,Male,Self-emp-inc,Never-married
Amer-Indian-Eskimo,51,Male,State-gov,Married-civ-spouse
White,19,Female,Private,Never-married
White,38,Male,Private,Married-civ-spouse
White,60,Female,Private,Divorced
White,29,Male,Self-emp-not-inc,Never-married
White,36,Male,Private,Married-civ-spouse
White,24,Male,Private,Never-married
White,43,Female,Private,Never-married
White,29,Male,Self-emp-inc,Married-civ-spouse
White,67,Male,Self-emp-not-inc,Married-civ-spouse
White,20,Male,Private,Never-married
Asian-Pac-Islander,21,Male,Private,Never-married
White,20,Male,Private,Never-married
White,42,Male,Private,Married-civ-spouse
White,20,Female,Private,Never-married
White,19,Male,Local-gov,Never-married
White,34,Male,Private,Married-civ-spouse
White,40,Female,Local-gov,Never-married
Black,33,Female,Private,Separated
White,36,Female,Private,Divorced
White,43,Male,Private,Divorced
Black,41,Female,Local-gov,Separated
White,34,Male,State-gov,Married-civ-spouse
Other,33,Male,Private,Married-civ-spouse
White,47,Male,Private,Married-civ-spouse
White,41,Male,Private,Married-civ-spouse
White,40,Male,Private,Married-spouse-absent
Black,28,Male,Private,Never-married
White,62,Male,Self-emp-not-inc,Married-civ-spouse
White,29,Female,Private,Divorced
White,46,Female,Private,Divorced
White,28,Male,Private,Never-married
White,57,Female,Federal-gov,Divorced
White,22,Female,Private,Never-married
White,28,Female,Local-gov,Never-married
White,24,Female,Private,Never-married
White,54,Male,Self-emp-not-inc,Divorced
Black,36,Female,State-gov,Never-married
White,50,Female,Private,Divorced
White,18,Male,Private,Never-married
White,52,Male,State-gov,Married-civ-spouse
White,41,Male,Private,Married-civ-spouse
White,36,Female,Private,Never-married
White,34,Female,Self-emp-not-inc,Never-married
White,21,Male,Private,Never-married
White,46,Male,Private,Never-married
White,61,Female,Local-gov,Never-married
White,22,Male,State-gov,Never-married
White,36,Female,State-gov,Married-civ-spouse
White,43,Female,Local-gov,Divorced
White,17,Male,Private,Never-married
White,45,Male,Private,Married-civ-spouse
White,30,Male,Private,Never-married
White,40,Male,Private,Never-married
White,31,Male,Local-gov,Never-married
White,42,Male,Private,Married-civ-spouse
White,53,Male,Private,Married-civ-spouse
White,37,Male,Private,Married-civ-spouse
White,54,Female,Private,Married-civ-spouse
White,36,Female,Private,Divorced
White,46,Female,Private,Divorced
White,46,Male,Private,Married-civ-spouse
White,32,Male,Private,Married-civ-spouse
White,17,Male,Private,Never-married
Black,42,Male,State-gov,Divorced
White,37,Male,Local-gov,Never-married
White,29,Male,Private,Married-civ-spouse
White,54,Male,Private,Married-civ-spouse
White,38,Male,Private,Married-civ-spouse
White,46,Male,Local-gov,Married-civ-spouse
White,24,Male,Private,Married-civ-spouse
White,57,Male,Private,Married-civ-spouse
White,59,Male,Private,Married-civ-spouse
White,33,Male,Private,Married-civ-spouse
Black,35,Female,Private,Divorced
White,53,Male,Private,Married-civ-spouse
White,26,Male,Private,Never-married
White,55,Male,Self-emp-not-inc,Married-civ-spouse
Black,46,Female,Private,Separated
Amer-Indian-Eskimo,44,Male,State-gov,Married-civ-spouse
White,30,Male,Self-emp-not-inc,Married-civ-spouse
White,24,Male,Private,Never-married
White,35,Female,Private,Never-married
White,67,Male,Private,Married-civ-spouse
White,56,Male,Self-emp-not-inc,Married-civ-spouse
Asian-Pac-Islander,26,Male,Private,Never-married
White,46,Female,Private,Widowed
White,52,Male,Private,Married-civ-spouse
White,38,Male,Self-emp-not-inc,Divorced
White,53,Male,Private,Separated
Black,27,Male,Private,Never-married
White,39,Female,Private,Never-married
White,22,Male,Private,Never-married
White,37,Male,Private,Married-civ-spouse
White,20,Male,Private,Never-married
White,60,Male,Local-gov,Married-civ-spouse
Black,51,Female,Private,Divorced
White,57,Female,Federal-gov,Divorced
White,59,Male,Private,Married-civ-spouse
White,37,Male,Private,Married-civ-spouse
White,35,Female,Private,Married-civ-spouse
White,43,Male,Private,Married-civ-spouse
White,17,Male,Private,Never-married
White,45,Male,Private,Married-civ-spouse
White,18,Female,Private,Never-married
White,52,Female,Private,Separated
White,18,Male,Private,Never-married
Black,20,Male,Private,Never-married
White,34,Male,Private,Never-married
Black,19,Female,Private,Never-married
White,17,Male,Local-gov,Never-married
White,30,Female,Federal-gov,Never-married
White,29,Female,Private,Never-married
White,30,Male,Private,Divorced
White,18,Male,Private,Never-married
Black,50,Female,State-gov,Divorced
White,22,Male,Private,Never-married
White,21,Female,Private,Never-married
White,39,Male,Self-emp-not-inc,Married-civ-spouse
White,20,Female,Private,Never-married
White,62,Female,Private,Widowed
White,32,Female,Private,Divorced
White,38,Male,Private,Married-civ-spouse
Black,32,Female,Private,Separated
White,55,Female,Private,Married-civ-spouse
White,38,Male,Private,Married-civ-spouse
White,34,Male,Private,Never-married
White,28,Male,Private,Never-married
White,26,Female,Private,Never-married
White,41,Male,Private,Married-civ-spouse
White,61,Male,State-gov,Married-civ-spouse
White,75,Male,Self-emp-not-inc,Married-civ-spouse
White,21,Female,Private,Married-civ-spouse
White,50,Male,Private,Married-civ-spouse
White,49,Male,Self-emp-inc,Married-civ-spouse
White,26,Male,Private,Married-civ-spouse
White,39,Male,Private,Never-married
Asian-Pac-Islander,24,Male,Self-emp-not-inc,Never-married
White,56,Male,Private,Married-civ-spouse
Black,17,Male,Private,Never-married
White,37,Male,Private,Married-civ-spouse
White,23,Female,Private,Married-civ-spouse
White,57,Male,Self-emp-not-inc,Married-civ-spouse
White,42,Male,Local-gov,Married-civ-spouse
White,25,Female,Private,Divorced
White,22,Male,Private,Never-married
Black,39,Male,Private,Married-civ-spouse
White,41,Male,Self-emp-inc,Divorced
Amer-Indian-Eskimo,43,Male,Federal-gov,Married-civ-spouse
White,19,Female,Private,Never-married
White,35,Male,Private,Married-civ-spouse
White,34,Male,Private,Married-civ-spouse
White,19,Female,Private,Separated
White,33,Female,Private,Divorced
White,33,Male,Private,Never-married
White,49,Male,Private,Married-civ-spouse
White,31,Female,Private,Divorced
White,41,Male,Private,Married-civ-spouse
White,45,Female,State-gov,Divorced
White,63,Male,Private,Married-civ-spouse
White,75,Male,Private,Married-civ-spouse
Black,34,Male,Private,Never-married
White,33,Female,Private,Never-married
White,44,Female,Private,Never-married
White,45,Male,Private,Married-civ-spouse
White,18,Female,Private,Never-married
White,48,Female,Private,Divorced
White,43,Male,Private,Married-civ-spouse
Black,26,Male,Private,Married-civ-spouse
White,35,Male,Private,Never-married
Black,34,Female,Private,Never-married
White,48,Male,Private,Married-civ-spouse
White,57,Male,Private,Married-civ-spouse
White,21,Male,Private,Never-married
Amer-Indian-Eskimo,28,Male,Private,Married-civ-spouse
White,51,Male,Private,Married-civ-spouse
White,34,Male,Local-gov,Married-civ-spouse
White,41,Male,Local-gov,Married-civ-spouse
White,21,Female,Private,Never-married
White,26,Male,Private,Married-civ-spouse
Asian-Pac-Islander,40,Male,Private,Married-civ-spouse
White,48,Female,Private,Divorced
White,41,Male,Private,Married-civ-spouse
White,41,Male,Private,Married-civ-spouse
Asian-Pac-Islander,55,Male,Local-gov,Married-civ-spouse
White,43,Male,Private,Divorced
White,51,Male,Private,Married-civ-spouse
White,31,Male,Private,Married-civ-spouse
White,30,Male,Self-emp-not-inc,Married-spouse-absent
White,51,Female,Private,Married-civ-spouse
White,18,Male,Private,Never-married
White,60,Female,Private,Divorced
Asian-Pac-Islander,29,Female,Private,Never-married
White,33,Male,Private,Never-married
White,34,Male,Private,Married-civ-spouse
White,40,Male,Self-emp-inc,Never-married
White,57,Female,Private,Divorced
White,55,Female,Local-gov,Married-civ-spouse
White,40,Male,Self-emp-not-inc,Married-civ-spouse
White,26,Female,State-gov,Never-married
Amer-Indian-Eskimo,29,Male,Private,Married-civ-spouse
White,30,Female,Private,Married-civ-spouse
White,29,Male,Private,Never-married
White,43,Male,Private,Married-civ-spouse
White,65,Female,Private,Widowed
Asian-Pac-Islander,19,Male,Private,Never-married
Asian-Pac-Islander,35,Male,Private,Married-civ-spouse
White,28,Male,Private,Married-civ-spouse
White,34,Male,Private,Married-civ-spouse
White,61,Male,Private,Married-civ-spouse
White,63,Female,Local-gov,Married-civ-spouse
White,47,Male,State-gov,Married-civ-spouse
White,31,Male,Private,Divorced
White,18,Male,Private,Never-married
White,29,Male,Private,Married-civ-spouse
White,59,Male,Private,Married-civ-spouse
White,50,Male,Private,Divorced
White,49,Male,Private,Married-civ-spouse
White,60,Male,Private,Married-civ-spouse
White,35,Male,Self-emp-not-inc,Married-civ-spouse
White,48,Male,Federal-gov,Divorced
Black,41,Male,Private,Separated
White,56,Male,Private,Married-civ-spouse
Black,26,Male,Private,Never-married
White,53,Female,Private,Divorced
Black,23,Male,Private,Never-married
White,58,Male,Private,Married-civ-spouse
White,61,Male,Private,Married-civ-spouse
White,29,Male,Private,Married-civ-spouse
White,22,Male,Private,Never-married
White,43,Male,Private,Married-civ-spouse
White,31,Male,Private,Never-married
White,90,Male,Private,Married-civ-spouse
White,53,Female,Private,Divorced
Black,55,Male,Private,Married-civ-spouse
White,34,Female,State-gov,Never-married
White,28,Male,Private,Married-civ-spouse
Black,36,Female,Private,Never-married
Black,33,Female,Private,Separated
White,17,Female,Private,Never-married
White,38,Male,Private,Divorced
White,60,Male,Private,Married-civ-spouse
White,34,Male,Private,Married-civ-spouse
White,57,Male,Private,Married-civ-spouse
White,39,Male,Private,Divorced
White,50,Male,Self-emp-not-inc,Married-civ-spouse
Asian-Pac-Islander,45,Male,Private,Married-civ-spouse
White,37,Male,Private,Separated
White,27,Male,Private,Never-married
White,43,Female,Private,Divorced
Black,41,Female,Private,Divorced
White,20,Male,Private,Never-married
White,44,Female,Private,Separated
White,50,Male,Private,Married-civ-spouse
White,54,Female,Private,Widowed
White,31,Female,Private,Never-married
White,33,Female,Private,Never-married
White,22,Male,Private,Never-married
White,46,Male,Private,Married-civ-spouse
Asian-Pac-Islander,30,Female,Private,Married-civ-spouse
White,57,Male,Self-emp-not-inc,Widowed
White,26,Male,Private,Never-married
White,52,Male,Local-gov,Married-civ-spouse
White,55,Female,Local-gov,Divorced
White,47,Male,Private,Married-civ-spouse
White,19,Male,Private,Never-married
White,26,Male,Private,Never-married
White,44,Female,Private,Divorced
White,42,Male,Private,Never-married
White,39,Male,Private,Married-civ-spouse
White,26,Female,Private,Never-married
White,26,Male,Private,Married-civ-spouse
White,50,Male,Self-emp-inc,Married-civ-spouse
White,46,Male,Self-emp-not-inc,Married-civ-spouse
White,18,Male,Private,Never-married
Asian-Pac-Islander,26,Male,Private,Never-married
White,32,Male,Private,Married-civ-spouse
White,50,Female,Private,Married-spouse-absent
White,47,Male,Local-gov,Married-civ-spouse
White,52,Female,Private,Married-civ-spouse
White,25,Male,Federal-gov,Married-civ-spouse
White,42,Male,Local-gov,Married-civ-spouse
White,53,Male,Private,Married-civ-spouse
White,23,Male,Private,Never-married
White,23,Male,Private,Never-married
White,32,Male,Private,Married-civ-spouse
White,29,Male,Self-emp-inc,Separated
White,40,Male,Private,Married-civ-spouse
White,45,Male,State-gov,Married-civ-spouse
White,55,Male,Private,Married-civ-spouse
White,59,Male,Local-gov,Married-civ-spouse
White,56,Male,Private,Married-civ-spouse
White,23,Male,Private,Never-married
White,37,Male,Local-gov,Married-civ-spouse
White,25,Male,Private,Married-civ-spouse
White,27,Female,Private,Never-married
White,21,Female,Private,Never-married
White,47,Male,Local-gov,Married-civ-spouse
White,38,Male,Private,Married-civ-spouse
White,62,Female,Local-gov,Divorced
White,27,Male,Private,Married-civ-spouse
Black,27,Female,Private,Never-married
White,40,Female,Private,Married-civ-spouse
Black,22,Male,Self-emp-not-inc,Never-married
White,33,Male,Private,Divorced
White,28,Female,Private,Married-civ-spouse
White,28,Male,Private,Married-civ-spouse
White,29,Male,Private,Never-married
White,46,Female,Private,Divorced
White,30,Male,Private,Married-civ-spouse
Black,28,Male,Private,Never-married
White,39,Male,Private,Married-civ-spouse
White,35,Male,Private,Never-married
White,50,Female,Private,Married-civ-spouse
White,63,Female,Private,Widowed
White,56,Male,Private,Married-civ-spouse
